date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:35%20GMT	https://instantfxoptiontrade.com/data/design/cryptonode/css/boxed/pattern-12.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/design/cryptonode/css/boxed/pattern-12.html	(from https://instantfxoptiontrade.com/data/design/cryptonode/css/core.css)
23:03:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:36%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/alert.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:37%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/info.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:37%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/tick.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:38%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/exclamation.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:39%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/address-book.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:39%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:40%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/anchor.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:40%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/application-image.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:41%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/arrow.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:42%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/asterisk.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:43%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:43%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:44%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:45%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:46%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:46%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/battery-full.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:47%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/binocular.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:47%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:48%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:49%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:50%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:50%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:51%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:52%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:52%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/bookmark.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:53%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/camcorder.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:53%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/camera.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:54%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/chart.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:55%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:55%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/clock.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:56%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/control.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:56%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/fire.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:57%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/heart.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:03:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:58%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/mail.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:59%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:03:59%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/icons/video.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:00%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:01%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons-2.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons-2.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:01%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons-3.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons-3.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:03%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/toggle_open.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:03%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/toggle_close.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:04%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/flickr.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:05%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:05%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-2.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-2.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:06%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-3.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-3.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:07%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-4.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-4.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:07%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-5.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1-5.html	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:08%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/images/spinner.gif	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:08%20GMT	https://instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/plugins/js_composer/assets/vc/remove.png	(from https://instantfxoptiontrade.com/data/plugins/js_composer/assets/css/js_composer.min.css)
23:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:09%20GMT	https://instantfxoptiontrade.com/signup.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/signup-2.html	(from https://instantfxoptiontrade.com/about.php)
23:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:10%20GMT	https://instantfxoptiontrade.com/register.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/register-2.html	(from https://instantfxoptiontrade.com/about.php)
23:04:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:11%20GMT	https://instantfxoptiontrade.com/index-2.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/index-2.html	(from https://instantfxoptiontrade.com/about.php)
23:04:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:12%20GMT	https://instantfxoptiontrade.com/data/design/cryptonode/images/about2.jpg	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/design/cryptonode/images/about2.jpg	(from https://instantfxoptiontrade.com/about.php)
23:04:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:12%20GMT	https://instantfxoptiontrade.com/POST.html	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/POST.html	(from https://instantfxoptiontrade.com/about.php)
23:04:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:13%20GMT	https://instantfxoptiontrade.com/index3898.html?a=cust&page=about	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/index38983898.html	(from https://instantfxoptiontrade.com/about.php)
23:04:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:14%20GMT	https://instantfxoptiontrade.com/indexa972.html?a=rules	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/indexa972a972.html	(from https://instantfxoptiontrade.com/rules.php)
23:04:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2004:04:15%20GMT	https://instantfxoptiontrade.com/index15a0.html?a=support	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/index15a015a0.html	(from https://instantfxoptiontrade.com/contact.php)
23:04:18	160302/160302	---MCZ	200	added ('OK')	text/css	etag:W/%22816af0eddd3b4822c2756227c7e7b7ee%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	C:/My%20Web%20Sites/instantfxoptionstrade/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	(from https://instantfxoptiontrade.com/signup.php)
23:04:19	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/instantfxoptionstrade/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://instantfxoptiontrade.com/signup.php)
23:04:20	21257/21257	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-5309%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.16.0/umd/popper.min.js	C:/My%20Web%20Sites/instantfxoptionstrade/cdnjs.cloudflare.com/ajax/libs/popper.js/1.16.0/umd/popper.min.js	(from https://instantfxoptiontrade.com/signup.php)
23:04:20	60044/60044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2202d223393e00c273efdcb1ade8f4f8b1%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/My%20Web%20Sites/instantfxoptionstrade/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from https://instantfxoptiontrade.com/signup.php)
23:04:21	62/62	---MCZ	302	error ('Found')	text/plain	date:Sat,%2008%20Apr%202023%2004:04:20%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/My%20Web%20Sites/instantfxoptionstrade/unpkg.com/sweetalert/dist/sweetalert.min.8b.delayed	(from https://instantfxoptiontrade.com/signup.php)
23:04:23	40808/40808	---MCZ	200	added ('OK')	application/javascript	etag:%229f68-Kj2qvHAjLGNQq0jTJgXcSmrB8fo%22	https://unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	C:/My%20Web%20Sites/instantfxoptionstrade/unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	(from https://instantfxoptiontrade.com/signup.php)
23:04:25	16329/16329	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Aug%202020%2002:21:30%20GMT	https://instantfxoptiontrade.com/data/design/cryptonode/images/icons/calendar.png	C:/My%20Web%20Sites/instantfxoptionstrade/instantfxoptiontrade.com/data/design/cryptonode/images/icons/calendar.png	(from https://instantfxoptiontrade.com/index.html)
